"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"895","8.6864867707615123E-1","4.4443603074366118E-27","1.8872592719747955E-1","-3.3322756836601795E-14","2.4234907172264850E-1","8.7796088887656317E-14","2.9979776010814101E+0","2.2750183764368552E+0","1.0084368872686071E+1","1.5202499002922201E+0","1.215058560962404E-2"
"894","8.7520103707201646E-1","-2.6504905487787202E-27","1.9147917656505936E-1","-5.1087171549184160E-14","2.3200522982895636E-1","1.5787529565582902E-13","2.9979543814848100E+0","2.1875435686575568E+0","9.6966233327597742E+0","1.0000000001065901E+0","1.215058560962404E-2"
"893","8.6921232938029913E-1","-3.3605411367838803E-27","1.8898188330594579E-1","-3.5988907852556723E-14","2.4150580651893480E-1","9.7364966511918401E-14","2.9979344724065600E+0","2.2672504191824832E+0","1.0049936207371500E+1","1.4144359049240101E+0","1.215058560962404E-2"
"892","8.7448210939111648E-1","3.2485298432570083E-26","1.9119703860532852E-1","-4.0217646821295419E-14","2.3319505022769657E-1","1.1173153029136173E-13","2.9979116751350898E+0","2.1968341702709400E+0","9.7378053533926217E+0","1.0000000001288800E+0","1.215058560962404E-2"
"891","8.6991872403885184E-1","7.2527871144537339E-28","1.8929669925829001E-1","-4.3278428058088838E-14","2.4043592016779144E-1","1.2189161467987266E-13","2.9978927012206000E+0","2.2575787798137972E+0","1.0007065178281099E+1","1.2917166012354999E+0","1.215058560962404E-2"
"890","8.7376466753155901E-1","2.4943737691456961E-26","1.9091142137016592E-1","-4.3082058673564908E-14","2.3436955224643471E-1","1.2302342135413518E-13","2.9978788773137399E+0","2.2061822703682181E+0","9.7792422448991374E+0","1.0000000001039100E+0","1.215058560962404E-2"
"889","8.7333493751043600E-1","-1.4706001773952275E-26","1.9073826453917492E-1","-3.6779594987540288E-14","2.3506680063198421E-1","9.8072389049877136E-14","2.9978641412347602E+0","2.2118180279327286E+0","9.8042236071361177E+0","1.0000000001832201E+0","1.215058560962404E-2"
"888","8.7091091711638058E-1","-5.0997207209716857E-27","1.8972845158538598E-1","-3.9006144599263919E-14","2.3890924065191535E-1","1.0497334194204109E-13","2.9978559365248501E+0","2.2441143353584185E+0","9.9473819572749953E+0","1.1380614353504099E+0","1.215058560962404E-2"
"887","8.7261998625049231E-1","-3.0794018454169923E-26","1.9044649435047548E-1","-4.0056990695305013E-14","2.3621628135806008E-1","1.1196109781191148E-13","2.9978481367846301E+0","2.2212545616536374E+0","9.8460524942812970E+0","1.0000000004101799E+0","1.215058560962404E-2"
"886","8.7162182029517310E-1","2.3505865096942886E-26","1.9003085662830896E-1","-3.6173491936293046E-14","2.3779862900743898E-1","9.0477820546372533E-14","2.9978444879797501E+0","2.2345541458304594E+0","9.9050049467456436E+0","1.0415145923214899E+0","1.215058560962404E-2"
"885","9.2800600666271726E-1","-5.0132264601190851E-28","2.2369821183942828E-1","-4.2781919362751045E-13","1.1285057995389246E-1","2.3209736237156991E-12","2.9977867085816801E+0","1.8170576762612700E+0","8.0543876305137303E+0","2.6570841469107500E+0","1.215058560962404E-2"
"884","9.2860155813648482E-1","-2.9174332261261623E-27","2.2495596446110502E-1","-6.5795767505589813E-13","1.1093175091433614E-1","3.5419219475476819E-12","2.9970011684233300E+0","1.8209717442302875E+0","8.0717373388067042E+0","2.6766053420296299E+0","1.215058560962404E-2"
"883","9.2917431036207165E-1","5.5918642035603960E-27","2.2627804418614619E-1","-2.7191087131477618E-13","1.0903850688213530E-1","1.4538447325604059E-12","2.9961493947587199E+0","1.8254531915611709E+0","8.0916020433894094E+0","2.6964388445857899E+0","1.215058560962404E-2"
"882","9.2972186268202095E-1","-4.1283157873601808E-27","2.2766713447988313E-1","1.8963917796308123E-13","1.0717581992477961E-1","-1.0971923287428843E-12","2.9952285800101399E+0","1.8305189850337227E+0","8.1140569521229668E+0","2.7164664484351002E+0","1.215058560962404E-2"
"881","9.3024169828119163E-1","-4.6743842318269874E-27","2.2912556559318650E-1","-1.6638877814817001E-13","1.0534906531839092E-1","8.6239398491295891E-13","2.9942362441287700E+0","1.8361827945708831E+0","8.1391626590433752E+0","2.7365313229722901E+0","1.215058560962404E-2"
"880","9.3073122691776367E-1","-3.7890424757612184E-27","2.3065518585050024E-1","-3.3993856260634950E-14","1.0356396251874939E-1","1.3001868991410111E-13","2.9931703588465499E+0","1.8424539587105662E+0","8.1669605586562888E+0","2.7564328221941099E+0","1.215058560962404E-2"
"879","9.3118784286285439E-1","-2.5902767824016907E-27","2.3225722913367988E-1","-3.7957489659419992E-13","1.0182648051167692E-1","2.0336386844350218E-12","2.9920294771882801E+0","1.8493364268232761E+0","8.1974681571539190E+0","2.7759218912476800E+0","1.215058560962404E-2"
"878","9.3160899738206027E-1","-9.0558564807325733E-27","2.3393218998182491E-1","-5.1612581663974104E-13","1.0014270507227589E-1","2.7595467024542695E-12","2.9908128576340300E+0","1.8568277700769131E+0","8.2306746883644060E+0","2.7946975828652900E+0","1.215058560962404E-2"
"877","9.3199228278807589E-1","-4.4078123080309019E-27","2.3567972045106494E-1","-4.1697945208268741E-12","9.8518670099126404E-2","2.2693413290451729E-11","2.9895205694949598E+0","1.8649183749850828E+0","8.2665375390306650E+0","2.8124052046021699E+0","1.215058560962404E-2"
"876","9.3233552249812945E-1","-2.9941735658748488E-27","2.3749856373722578E-1","-3.5542422381573793E-12","9.6960161188218388E-2","1.9285703102255809E-11","2.9881535649084201E+0","1.8735909405219588E+0","8.3049800196946570E+0","2.8286365181363902E+0","1.215058560962404E-2"
"875","9.3263685922950268E-1","2.5117473981794144E-27","2.3938653760156103E-1","-3.6869560467242432E-12","9.5472505954073819E-2","1.9976512362320432E-11","2.9867137043241598E+0","1.8828203844896905E+0","8.3458909496565354E+0","2.8429322033081501E+0","1.215058560962404E-2"
"874","9.3289483218121494E-1","2.9715811353097170E-26","2.4134057548243482E-1","-4.6491663387254733E-13","9.4060370575454827E-2","2.4560493416957459E-12","2.9852037269158398E+0","1.8925742238947663E+0","8.3891263430513696E+0","2.8547864865711201E+0","1.215058560962404E-2"
"873","9.3310843439195235E-1","1.4680780890773236E-27","2.4335682547223847E-1","-1.5308009603755708E-12","9.2727584046434164E-2","8.1982742665345831E-12","2.9836271644893899E+0","1.9028134323087653E+0","8.4345132092325557E+0","2.8636534781872101E+0","1.215058560962404E-2"
"872","9.3327714363754888E-1","6.5817647685293209E-27","2.4543079871715623E-1","-1.5906500860593038E-12","9.1477009400595249E-2","8.4884305165346715E-12","2.9819882057432698E+0","1.9134937073351110E+0","8.4818551710131409E+0","2.8689544515197598E+0","1.215058560962404E-2"
"871","9.3340092385927886E-1","-8.6067737877010382E-27","2.4755755147821948E-1","-1.4423292165627383E-12","9.0310475007705060E-2","7.6591470060876563E-12","2.9802915250408701E+0","1.9245670210479795E+0","8.5309393372247726E+0","2.8700850899209001E+0","1.215058560962404E-2"
"870","9.3348019831869589E-1","-3.2389024252063951E-26","2.4973188096901222E-1","-3.3009390935348793E-12","8.9228770227117948E-2","1.7530269363459862E-11","2.9785420943261700E+0","1.9359832911332751E+0","8.5815437103070860E+0","2.8664217004270500E+0","1.215058560962404E-2"
"869","9.3351579939914953E-1","4.2562909661402141E-26","2.5194851504400673E-1","-3.3648553008770538E-12","8.8231700615639008E-2","1.7789312055211528E-11","2.9767449974408202E+0","1.9476920080977491E+0","8.6334443991624283E+0","2.8573254929426102E+0","1.215058560962404E-2"
"868","9.3350890238519246E-1","2.9384565395747317E-26","2.5420227940049661E-1","-3.1616900848947338E-12","8.7318190664400386E-2","1.6634293661127092E-11","2.9749052631693500E+0","1.9596436813606468E+0","8.6864220291794858E+0","2.8421442328696700E+0","1.215058560962404E-2"
"867","9.3346095131263851E-1","1.1293220678169490E-26","2.5648823174691704E-1","-4.8121514918349893E-12","8.6486418043001653E-2","2.5161727680215500E-11","2.9730277281035802E+0","1.9717910132320817E+0","8.7402669460730120E+0","2.8202107782241601E+0","1.215058560962404E-2"
"866","9.3337358427296668E-1","-2.5942831596499034E-26","2.5880175864699351E-1","-4.1263191984896822E-12","8.5733962781902789E-2","2.1452716080092078E-11","2.9711169344991100E+0","1.9840897608264934E+0","8.7947830364477859E+0","2.7908381393804498E+0","1.215058560962404E-2"
"865","9.3324856389090793E-1","-3.1435827861363633E-26","2.6113863606332122E-1","-2.8544553263834346E-11","8.5057956961137604E-2","1.4759102393687731E-10","2.9691770630872898E+0","1.9964992902423826E+0","8.8497901842855438E+0","2.7533106921389701E+0","1.215058560962404E-2"
"864","9.3308771666805401E-1","-1.1233150684870222E-25","2.6349505824800479E-1","-7.3485390367771180E-12","8.4455224096026738E-2","3.7752900394943477E-11","2.9672118971008801E+0","2.0089828583953047E+0","8.9051255202130495E+0","2.7068709640314399E+0","1.215058560962404E-2"
"863","9.3289288297525119E-1","1.4692415951160952E-26","2.6586764146907566E-1","-6.7637880282018702E-12","8.3922401493358764E-2","3.4517419984873436E-11","2.9652248117230502E+0","2.0215076745150768E+0","8.9606436940979428E+0","2.6507009768301000E+0","1.215058560962404E-2"
"862","9.3266587796587375E-1","1.7871891434224622E-26","2.6825340942571557E-1","-8.4621876482078261E-12","8.3456042317432880E-2","4.2873115633653228E-11","2.9632187825898599E+0","2.0340447977143068E+0","9.0162164210054758E+0","2.5838963199257701E+0","1.215058560962404E-2"
"861","9.3240846265598532E-1","6.1660765066568950E-26","2.7064976661613083E-1","-1.8974524565207434E-11","8.3052696985668639E-2","9.5500726609864651E-11","2.9611964073248900E+0","2.0465689232242497E+0","9.0717315336560773E+0","2.5054297846084101E+0","1.215058560962404E-2"
"860","9.3212232384462357E-1","-1.7774423125995457E-26","2.7305446481981110E-1","-3.3884307084277118E-11","8.2708975224716971E-2","1.6928004441338352E-10","2.9591599350320199E+0","2.0590581015055736E+0","9.1270917373406153E+0","2.4140990175414001E+0","1.215058560962404E-2"
"859","9.3180906132190167E-1","-3.4589454030307411E-26","2.7546556662360555E-1","-5.8155836326310069E-11","8.2421591184898405E-2","2.8850776508422161E-10","2.9571112997756002E+0","2.0714934245944798E+0","9.1822132196013282E+0","2.3084482853402402E+0","1.215058560962404E-2"
"858","9.3147018082322253E-1","1.4963834530512313E-26","2.7788140876511641E-1","-5.9107149397299080E-11","8.2187394389420076E-2","2.9104506025808703E-10","2.9550521551659701E+0","2.0838587045580077E+0","9.2370242249355137E+0","2.1866458532252602E+0","1.215058560962404E-2"
"857","9.3110709133516045E-1","1.7031786047081773E-26","2.8030056710181017E-1","-8.3490153793459010E-11","8.2003389305408486E-2","4.0810209350746363E-10","2.9529839080969200E+0","2.0961401608264034E+0","9.2914636688481558E+0","2.0462801724864002E+0","1.215058560962404E-2"
"856","9.3072110556764887E-1","-4.0087536902451905E-25","2.8272182426757492E-1","-1.6081875014115742E-10","8.1866746061684814E-2","7.8031417462970831E-10","2.9509077504247898E+0","2.1083261267689615E+0","9.3454798372042163E+0","1.8839951320762500E+0","1.215058560962404E-2"
"855","9.3031344263063454E-1","-7.4035629481222489E-26","2.8514414053944709E-1","-2.8016964256435164E-10","8.1774804512439514E-2","1.3492782911234293E-9","2.9488246879219200E+0","2.1204067811438922E+0","9.3990291958388639E+0","1.6947707553942699E+0","1.215058560962404E-2"
"854","9.2988523216190944E-1","-2.9226388639655264E-24","2.8756662807547839E-1","-1.9480347111602230E-10","8.1725073448151761E-2","9.3111066868379309E-10","2.9467355662198100E+0","2.1323739067644847E+0","9.4520753208081221E+0","1.4702979577100601E+0","1.215058560962404E-2"
"853","9.2943751934275753E-1","-7.8510076355694115E-25","2.8998852840350209E-1","2.0930513048457273E-10","8.1715226399536295E-2","-9.9295222184013310E-10","2.9446410937512399E+0","2.1442206763032465E+0","9.5045879489327714E+0","1.1944466641810001E+0","1.215058560962404E-2"
"852","9.2897127036594729E-1","-2.3704190895102389E-25","2.9240919303315138E-1","1.5776302172217597E-10","8.1743095132535526E-2","-7.4276941825492830E-10","2.9425418617500601E+0","2.1559414644415709E+0","9.5565421451228634E+0","1.0000000021679800E+0","1.215058560962404E-2"
"851","9.2848737807355164E-1","1.1737913414911733E-25","2.9482806679843687E-1","8.9794620474924882E-11","8.1806661735392666E-2","-4.1957361932189514E-10","2.9404383616129799E+0","2.1675316838539644E+0","9.6079175753525750E+0","1.0325073356729200E+0","1.215058560962404E-2"
"850","9.2798666754749259E-1","-6.6836573224248796E-26","2.9724467367339041E-1","8.3097846917389427E-11","8.1904049884982441E-2","-3.8533535395771554E-10","2.9383309998454199E+0","2.1789876429601254E+0","9.6586978761244193E+0","1.2971831733435499E+0","1.215058560962404E-2"
"849","9.2746990151524955E-1","-9.0786036844447140E-26","2.9965860474235279E-1","7.3113022013883987E-11","8.2033515767900078E-2","-3.3646213104098371E-10","2.9362201108690300E+0","2.1903064229747553E+0","9.7088701094736223E+0","1.5342838828801499E+0","1.215058560962404E-2"
"848","9.2693778548537287E-1","-2.9606983287138042E-26","3.0206950802332172E-1","1.0853462723906481E-11","8.2193438988566875E-2","-4.9582739214456302E-11","2.9341059679636401E+0","2.2014857718516687E+0","9.7584242928590825E+0","1.7569449106865900E+0","1.215058560962404E-2"
"847","9.2639097256282876E-1","4.3591206101391636E-27","3.0447707987906514E-1","7.3373107738625750E-12","8.2382313686244837E-2","-3.3288981595126099E-11","2.9319887925910102E+0","2.2125240129290553E+0","9.8073529942194391E+0","1.9712310790018099E+0","1.215058560962404E-2"
"846","9.2583006792064226E-1","4.1679183369355193E-26","3.0688105777869507E-1","2.1932505502886974E-11","8.2598739988586245E-2","-9.8660278383859539E-11","2.9298687623288302E+0","2.2234199662813245E+0","9.8556509833530281E+0","2.1805361847336799E+0","1.215058560962404E-2"
"845","9.2525563292264834E-1","-6.0988147803890810E-26","3.0928121420155152E-1","1.6567063590661233E-11","8.2841415921172834E-2","-7.3977957781883856E-11","2.9277460176111001E+0","2.2341728810009531E+0","9.9033149317467561E+0","2.3869803327307300E+0","1.215058560962404E-2"
"844","9.2466818890416680E-1","8.6533511936812972E-27","3.1167735150474501E-1","9.3408101743810526E-12","8.3109129809736129E-2","-4.1409581646153789E-11","2.9256206674519998E+0","2.2447823768573580E+0","9.9503431539700831E+0","2.5919875557121101E+0","1.215058560962404E-2"
"843","9.2406822062494742E-1","-6.3627482018280678E-28","3.1406929760112096E-1","1.8675651410473222E-11","8.3400753192140215E-2","-8.2146571026209644E-11","2.9234927943060200E+0","2.2552483939836749E+0","9.9967353846539204E+0","2.7965651703187202E+0","1.215058560962404E-2"
"842","9.2345617941360691E-1","-4.3051899446496296E-26","3.1645690231783163E-1","5.0475197078067732E-12","8.3715234244935238E-2","-2.2052381186961574E-11","2.9213624581942699E+0","2.2655711494297739E+0","1.0042492585905205E+1","3.0014540250010500E+0","1.215058560962404E-2"
"841","9.2283248602511203E-1","2.3477978738757877E-26","3.1884003432530172E-1","1.3486420837407962E-11","8.4051591725017638E-2","-5.8440147804854977E-11","2.9192297002065799E+0","2.2757510995840695E+0","1.0087616780735781E+1","3.2072158125201198E+0","1.215058560962404E-2"
"840","9.2219753323353948E-1","-1.0232862391653182E-26","3.2121857854501340E-1","6.7775876460303439E-12","8.4408909376790950E-2","-2.9165221211890497E-11","2.9170945454786699E+0","2.2857889076180342E+0","1.0132110908755198E+1","3.4142869049617399E+0","1.215058560962404E-2"
"839","9.2155168818270217E-1","-7.5897618512335617E-27","3.2359243395751996E-1","1.7241742950618133E-12","8.4786330813085203E-2","-7.3790003218682507E-12","2.9149570057199901E+0","2.2956854152249568E+0","1.0175978700898424E+1","3.6230131434023001E+0","1.215058560962404E-2"
"838","9.2089529451606644E-1","-9.1859618776610199E-27","3.2596151174667681E-1","1.2450271572167526E-11","8.5183054811955899E-2","-5.2762103140965909E-11","2.9128170813645400E+0","2.3054416180417099E+0","1.0219224570479033E+1","3.8336731963722199E+0","1.215058560962404E-2"
"837","9.2022867430633659E-1","1.4042117724866394E-27","3.2832573372536583E-1","6.3882091850210292E-13","8.5598331009431983E-2","-2.7183914143403522E-12","2.9106747634009400E+0","2.3150586442296466E+0","1.0261853518245744E+1","4.0464947500764499E+0","1.215058560962404E-2"
"836","9.1955212980406476E-1","1.1162358071790752E-26","3.3068503099687180E-1","4.9647035638977305E-12","8.6031455971979531E-2","-2.0757580501393034E-11","2.9085300349286700E+0","2.3245377357686348E+0","1.0303871049465352E+1","4.2616660369492800E+0","1.215058560962404E-2"
"835","9.1886594502244179E-1","2.4704992750779868E-27","3.3303934281507303E-1","7.8899166920604281E-12","8.6481769585992629E-2","-3.2732937733979829E-11","2.9063828724862000E+0","2.3338802320922385E+0","1.0345283101383142E+1","4.4793442362826896E+0","1.215058560962404E-2"
"834","9.1817038717478572E-1","2.3234808368418866E-27","3.3538861561056227E-1","8.1289237604621442E-12","8.6948651771300151E-2","-3.3470753567729627E-11","2.9042332471810499E+0","2.3430875557385642E+0","1.0386095979618077E+1","4.6996617205736797E+0","1.215058560962404E-2"
"833","9.1746570797910076E-1","2.0972986612080774E-27","3.3773280215695800E-1","6.7845119783746506E-12","8.7431519469920657E-2","-2.7745876912105183E-11","2.9020811256542300E+0","2.3521611997474459E+0","1.0426316302298860E+1","4.9227307824409703E+0","1.215058560962404E-2"
"832","9.1675214484313805E-1","-1.1648116694124553E-26","3.4007186085506530E-1","6.2971126513212037E-12","8.7929823893051678E-2","-2.5567052410118267E-11","2.8999264709028898E+0","2.3611027165705307E+0","1.0465950950906199E+1","5.1486472684013203E+0","1.215058560962404E-2"
"831","9.1602992194179311E-1","-9.4307233550235869E-27","3.4240575511643467E-1","1.5720233661279579E-12","8.8443048001303509E-2","-6.3583520104631592E-12","2.8977692429824300E+0","2.3699137082967674E+0","1.0505007026945776E+1","5.3774934117137096E+0","1.215058560962404E-2"
"830","9.1529925119775446E-1","3.7726624716768603E-27","3.4473445283066617E-1","4.3870929378877729E-12","8.8970704201215570E-2","-1.7574422074180941E-11","2.8956093996055401E+0","2.3785958180228155E+0","1.0543491813696262E+1","5.6093400689363602E+0","1.215058560962404E-2"
"829","9.1456033317491225E-1","5.3026234614009064E-27","3.4705792590393109E-1","8.7345366131550056E-12","8.9512332230005487E-2","-3.4706709603937020E-11","2.8934468966540901E+0","2.3871507222253276E+0","1.0581412742398271E+1","5.8442485058480500E+0","1.215058560962404E-2"
"828","9.1381335789335261E-1","2.6377124610060726E-27","3.4937614985738535E-1","1.8864603540101197E-14","9.0067497220413448E-2","-1.0171289399055389E-13","2.8912816886158001E+0","2.3955801240085886E+0","1.0618777362323502E+1","6.0822718386335799E+0","1.215058560962404E-2"
"827","9.1305850557370771E-1","-2.2016020195782347E-28","3.5168910347637578E-1","2.6519425187189280E-12","9.0635787929919318E-2","-1.0405092353808532E-11","2.8891137289561599E+0","2.4038857471206279E+0","1.0655593314250225E+1","6.3234562080026500E+0","1.215058560962404E-2"
"826","9.1229594731755992E-1","4.9020588105747022E-27","3.5399676850362266E-1","6.2715646847709973E-12","9.1216815103053905E-2","-2.4422242653068186E-11","2.8869429704373202E+0","2.4120693306484324E+0","1.0691868306948999E+1","6.5678417443472403E+0","1.215058560962404E-2"
"825","9.1152584573052242E-1","-2.4537094331014632E-27","3.5629912936884484E-1","3.9320015791470174E-12","9.1810209977427046E-2","-1.5217028321392720E-11","2.8847693653884399E+0","2.4201326243083128E+0","1.0727610096306488E+1","6.8154633669469300E+0","1.215058560962404E-2"
"824","9.1074835549331778E-1","-2.2259116610411494E-27","3.5859617294997426E-1","-1.0773832373912838E-12","9.2415622906996273E-2","4.0965879397621346E-12","2.8825928659363398E+0","2.4280773842645247E+0","1.0762826466790875E+1","7.0663514518262298E+0","1.215058560962404E-2"
"823","9.0996362388589014E-1","-2.4254366792028303E-27","3.6088788836152846E-1","3.8959945325110920E-12","9.3032722094258904E-2","-1.4877397008786456E-11","2.8804134242016199E+0","2.4359053694162123E+0","1.0797525214993147E+1","7.3205323927812298E+0","1.215058560962404E-2"
"822","9.0917179126894143E-1","1.6152220738716736E-28","3.6317426676639342E-1","2.1004114446508730E-12","9.3661192417714270E-2","-7.9829839871208543E-12","2.8782309924657201E+0","2.4436183381007788E+0","1.0831714135014296E+1","7.5780290761583800E+0","1.215058560962404E-2"
"821","9.0837299152719009E-1","-8.0452565383150469E-27","3.6545530120696795E-1","3.5504132513140744E-12","9.4300734360875910E-2","-1.3378162864193612E-11","2.8760455233111002E+0","2.4512180451651653E+0","1.0865401005483299E+1","7.8388612853342297E+0","1.215058560962404E-2"
"820","9.0756735247755171E-1","2.1466749188614860E-27","3.6773098645403174E-1","2.2489112446511819E-11","9.4951063015462092E-2","-8.3995057286361880E-11","2.8738569697406602E+0","2.4587062393688228E+0","1.0898593578045400E+1","8.1030460467630494E+0","1.215058560962404E-2"
"819","9.0675499624551537E-1","5.6703460534242324E-28","3.7000131887096771E-1","4.8673909980506161E-12","9.5611907153922773E-2","-1.8082918480904153E-11","2.8716652852790898E+0","2.4660846610828213E+0","1.0931299567163052E+1","8.3705979277980607E+0","1.215058560962404E-2"
"818","9.0593603961332925E-1","-1.9613592553476862E-27","3.7226629628906177E-1","9.3553408645207252E-12","9.6283008401231968E-2","-3.4499699050990810E-11","2.8694704240539499E+0","2.4733550402469668E+0","1.0963526641060522E+1","8.6415292949824796E+0","1.215058560962404E-2"
"817","9.0511059434102059E-1","-5.0470551788510039E-28","3.7452591789697942E-1","1.4691623200993534E-12","9.6964120423740391E-2","-5.4092304619282197E-12","2.8672723408689000E+0","2.4805190945727373E+0","1.0995282413758140E+1","8.9158505376538297E+0","1.215058560962404E-2"
"816","9.0427876746444857E-1","-1.4429577213857880E-27","3.7678018413756809E-1","-1.6571208559785644E-12","9.7655008217715319E-2","5.9950335356804496E-12","2.8650709912592700E+0","2.4875785279505762E+0","1.1026574438012368E+1","9.1935702638591206E+0","1.215058560962404E-2"
"815","9.0344066157099923E-1","1.9223102553532573E-27","3.7902909661491457E-1","1.9915586457305922E-12","9.8355447425166179E-2","-7.2269633437159578E-12","2.8628663315405798E+0","2.4945350290533148E+0","1.1057410199125268E+1","9.4746954719531793E+0","1.215058560962404E-2"
"814","9.0259637505543444E-1","-5.1137143388393384E-23","3.8127265800860005E-1","-7.6892886639404032E-12","9.9065223705501554E-2","2.7972113590134327E-11","2.8606583188472499E+0","2.5013902701096935E+0","1.1087797109507934E+1","9.7592317013487406E+0","1.215058560962404E-2"
"813","9.0174600235839275E-1","2.9911181502982292E-23","3.8351087199450479E-1","-8.4430647671251546E-12","9.9784132159884159E-2","3.0467698518395048E-11","2.8584469111620399E+0","2.5081459058348061E+0","1.1117742503939530E+1","1.0047183166206000E+1","1.215058560962404E-2"
"812","9.0088963418657608E-1","-9.8861321281397011E-24","3.8574374317205007E-1","-6.3538245639696123E-12","1.0051197678086798E-1","2.2858143248943191E-11","2.8562320673416202E+0","2.5148035724966915E+0","1.1147253635429813E+1","1.0338552873553800E+1","1.215058560962404E-2"
"811","9.0002735771925624E-1","1.8687994951870914E-23","3.8797127699677753E-1","-6.5886995590356449E-12","1.0124856995056683E-1","2.3529903106681358E-11","2.8540137471342102E+0","2.5213648871141925E+0","1.1176337671663514E+1","1.0633342728432300E+1","1.215058560962404E-2"
"810","8.9915925680005226E-1","5.5520693267605251E-23","3.9019347971756468E-1","-6.4786541585581270E-12","1.0199373197130908E-1","2.2985885858130027E-11","2.8517919111928700E+0","2.5278314467659948E+0","1.1205001691937555E+1","1.0931553627926901E+1","1.215058560962404E-2"
"809","8.9828541211594648E-1","-2.7594414681671451E-23","3.9241035831846022E-1","-4.5025307040820291E-12","1.0274729062582275E-1","1.5958443426084761E-11","2.8495665210847401E+0","2.5342048280040426E+0","1.1233252684560918E+1","1.1233185544971599E+1","1.215058560962404E-2"
"808","8.9740590136444265E-1","4.1161421364264711E-24","3.9462192046437844E-1","-5.3251672300190642E-12","1.0350908076714348E-1","1.8693844851076178E-11","2.8473375392965301E+0","2.5404865863603576E+0","1.1261097544668541E+1","1.1538237603841900E+1","1.215058560962404E-2"
"807","8.9652079940994878E-1","4.1584115162654220E-23","3.9682817445026025E-1","-2.0595048909919141E-12","1.0427894393857071E-1","7.3493256508999168E-12","2.8451049292364701E+0","2.5466782559378052E+0","1.1288543072407339E+1","1.1846708147772400E+1","1.215058560962404E-2"
"806","8.9563017842993420E-1","-1.0217243517863407E-23","3.9902912915380656E-1","2.5062167705035326E-12","1.0505672801321889E-1","-8.2945055989056863E-12","2.8428686552342599E+0","2.5527813490784141E+0","1.1315595971465964E+1","1.2158594800297100E+1","1.215058560962404E-2"
"805","8.9473410805190834E-1","1.6795166565697563E-23","4.0122479399106925E-1","-4.8113986235451617E-12","1.0584228685936665E-1","1.6580092992705742E-11","2.8406286825383100E+0","2.5587973561003174E+0","1.1342262847908763E+1","1.2473894520232600E+1","1.215058560962404E-2"
"804","8.9383265548199708E-1","-3.3709172914352541E-23","4.0341517887434875E-1","-4.8296549571541128E-12","1.0663548003326521E-1","1.6529867706644423E-11","2.8383849773101000E+0","2.5647277450962145E+0","1.1368550209282438E+1","1.2792603651991600E+1","1.215058560962404E-2"
"803","8.9292588562521069E-1","-4.6312973468519381E-25","4.0560029417355242E-1","2.4411378979963208E-12","1.0743617247833967E-1","-7.9532713781981788E-12","2.8361375066187899E+0","2.5705739617909580E+0","1.1394464463984761E+1","1.3114717970775599E+1","1.215058560962404E-2"
"802","8.9201386119861725E-1","-2.9474008178084891E-23","4.0778015067941037E-1","2.3251595736017093E-12","1.0824423425046337E-1","-7.5239116535680417E-12","2.8338862384332302E+0","2.5763374294487940E+0","1.1420011920853414E+1","1.3440232723884300E+1","1.215058560962404E-2"
"801","8.9109664283781786E-1","2.4485460215650193E-24","4.0995475956846855E-1","2.5026420832070804E-12","1.0905954026495260E-1","-8.0778869495390434E-12","2.8316311416121400E+0","2.5820195488259685E+0","1.1445198788955906E+1","1.3769142668452799E+1","1.215058560962404E-2"
"800","8.9017428919684960E-1","1.0799761485892490E-23","4.1212413237084367E-1","3.7130822062947877E-12","1.0988197004971610E-1","-1.2024721473576547E-11","2.8293721858945200E+0","2.5876216981668461E+0","1.1470031177572373E+1","1.4101442105608500E+1","1.215058560962404E-2"
"799","8.8924685704236317E-1","3.8897432533082323E-23","4.1428828093952058E-1","3.9567974937359313E-12","1.1071140751776747E-1","-1.2759922673986072E-11","2.8271093418886699E+0","2.5931452332366640E+0","1.1494515096340757E+1","1.4437124911992999E+1","1.215058560962404E-2"
"798","8.8831440134231343E-1","-1.0429001754665956E-23","4.1644721742147367E-1","-2.6899682066393897E-12","1.1154774075256726E-1","8.9459642947966967E-12","2.8248425810604800E+0","2.5985914873883069E+0","1.1518656455552804E+1","1.4776184568211100E+1","1.215058560962404E-2"
"797","8.8737697534972992E-1","2.1824424689982295E-23","4.1860095423010352E-1","5.3509290082099699E-12","1.1239086181088644E-1","-1.7132365346285116E-11","2.8225718757204601E+0","2.6039617716585846E+0","1.1542461066580817E+1","1.5118614185456300E+1","1.215058560962404E-2"
"796","8.8643463068126616E-1","2.6603042583495128E-24","4.2074950402040245E-1","-2.5304053650049308E-12","1.1324066652066739E-1","8.3101494126229092E-12","2.8202971990129000E+0","2.6092573748947760E+0","1.1565934642438602E+1","1.5464406529238200E+1","1.215058560962404E-2"
"795","8.8548741739216363E-1","-5.9688438918523979E-24","4.2289287966364231E-1","1.3774051893201467E-12","1.1409705431856776E-1","-4.2492489711873470E-12","2.8180185249001002E+0","2.6144795639005154E+0","1.1589082798428112E+1","1.5813554042005000E+1","1.215058560962404E-2"
