"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"985","8.4238271170323620E-1","2.9301688554190163E-29","-6.3929848016645517E-34","-1.0610082078987433E-15","-4.4045779553365555E-2","-2.6867451530699450E-33","3.1867460748641898E+0","2.6972134357239126E+0","1.1955813410529533E+1","1.3190898761914000E+3","1.215058560962404E-2"
"984","8.3187253075086987E-1","-5.1675119960257930E-29","-7.7426874152787022E-34","1.7820131222231964E-15","4.3888843664596895E-2","1.0126155025836497E-32","3.1866967790500000E+0","2.6973884513774404E+0","1.1956589194332841E+1","1.3185173269462600E+3","1.215058560962404E-2"
"983","8.4260380455301320E-1","4.2399141496956089E-29","3.6115183138053468E-33","-9.1706918998832789E-16","-4.5759057648751857E-2","-7.8681244174549485E-33","3.1866210132489501E+0","2.6976575492643979E+0","1.1957782012106554E+1","1.3176376820865200E+3","1.215058560962404E-2"
"982","8.3169062763195867E-1","5.7780822708830636E-29","-7.9375843786450375E-33","1.7419214959695253E-15","4.5538320066324273E-2","2.6252033218269950E-32","3.1865697770836801E+0","2.6978395975457028E+0","1.1958588969114169E+1","1.3170430621739299E+3","1.215058560962404E-2"
"981","8.4282569968372845E-1","6.6029122414739650E-29","-5.1215348469846409E-33","-9.6747355037766565E-16","-4.7473641103798661E-2","1.2553879998702751E-32","3.1864912504151999E+0","2.6981187258297377E+0","1.1959826248165696E+1","1.3161320903272001E+3","1.215058560962404E-2"
"980","8.3150937730335073E-1","-6.9376373197395217E-30","-1.0778754224582506E-32","1.6162061991152564E-15","4.7186736284609350E-2","2.6840626749613685E-32","3.1864380623324502E+0","2.6983078645365439E+0","1.1960664634574920E+1","1.3155153186934001E+3","1.215058560962404E-2"
"979","8.4304839898180928E-1","-4.4483839338983323E-29","3.7029952841863372E-33","-2.6657750297204543E-15","-4.9189532762911936E-2","-5.2254485475973311E-33","3.1863567892100400E+0","2.6985969965816832E+0","1.1961946256836216E+1","1.3145732652550300E+3","1.215058560962404E-2"
"978","8.3132877623523205E-1","9.0065212568362950E-29","-1.9919398296576614E-33","1.4783336447821385E-15","4.8834098160768308E-2","-1.5194439978728888E-33","3.1863016362587602E+0","2.6987932891983064E+0","1.1962816354051041E+1","1.3139342471156599E+3","1.215058560962404E-2"
"977","8.4327190429597321E-1","-5.6311874698027193E-29","3.0009665479882507E-33","-3.1816806371442406E-15","-5.0906735396665834E-2","-6.7135538660772978E-33","3.1862176326166800E+0","2.6990923937548033E+0","1.1964142181002796E+1","1.3129613773790900E+3","1.215058560962404E-2"
"976","8.3114882086934716E-1","-7.3001025456519095E-30","9.1546089448818764E-33","1.1468797395092499E-15","5.0480411572739338E-2","-2.3848017966459781E-33","3.1861605003575701E+0","2.6992959098499032E+0","1.1965044297397007E+1","1.3123000029901800E+3","1.215058560962404E-2"
"975","8.4349621743671399E-1","-1.7614720736301470E-28","2.4302023272106119E-33","-3.7221018556195934E-15","-5.2625251701032355E-2","-8.1064088773101344E-33","3.1860737837569402E+0","2.6996049506528657E+0","1.1966414168289507E+1","1.3112966033278999E+3","1.215058560962404E-2"
"974","8.3096950761879018E-1","2.4418154323378551E-29","-7.6388089794965367E-33","9.0718208306646830E-16","5.2125682434474949E-2","1.6675116172911658E-32","3.1860146561552400E+0","2.6998157662935474E+0","1.1967348641042248E+1","1.3106127468763500E+3","1.215058560962404E-2"
